,Pos_Change_Signal,acf_value,acf_pval,df_pval,Y_5,Y_10,Y_20
2018-04-17 11:05:00,-1,-0.042628818,0.847099843,1.64441E-06,-0.001293108,-0.00139539,-0.628596152
2018-04-17 11:07:00,-1,-0.051709037,0.855833778,2.46248E-06,0.000345691,8.25762E-05,-0.783821682
2018-04-17 11:08:00,-1,-0.01114783,0.892189407,4.85246E-05,0.000184822,0.000160478,-0.776032563
2018-04-17 11:09:00,-1,-0.007496757,0.850149296,5.99569E-07,-7.32087E-05,0.000175234,-0.476246106
2018-04-17 11:11:00,-1,-0.080232028,0.789274295,8.37441E-07,-0.000292227,-0.000301773,-0.688291387
2018-04-17 11:13:00,-1,-0.079171824,0.802630535,6.64759E-07,-2.43398E-05,0.000146233,-0.752707753
2018-04-17 11:16:00,-1,-0.05882835,0.819449847,1.10284E-07,-9.54887E-06,0.000730781,-0.748611468
2018-04-17 11:17:00,-1,-0.065342327,0.939550289,2.1577E-07,8.78274E-05,0.000501648,-0.750733875
2018-04-17 11:18:00,-1,-0.102175964,0.775407681,3.64468E-07,0.000170577,0.000379905,-0.73712389
2018-04-17 11:21:00,-1,-0.098306035,0.834224145,2.66068E-07,0.000740337,0.001412856,-0.738865233
2018-04-17 11:22:00,-1,-0.148820525,0.717292576,4.97683E-07,0.000413784,-9.7361E-06,-0.742966883
2018-04-17 11:23:00,-1,-0.143456478,0.496343497,9.75457E-09,0.000209292,-0.000136478,-0.826726047
2018-04-17 11:26:00,-1,-0.115441455,0.619118175,3.12904E-08,0.000672022,5.84198E-05,-0.752689694
2018-04-17 11:28:00,-1,-0.142208588,0.527886767,2.15189E-08,-0.000345697,-0.000228907,-0.766421084
2018-04-17 11:34:00,-1,0.162425273,0.013532742,3.57485E-15,0.000175059,0.000116836,-0.756591502
2018-04-17 11:36:00,-1,0.152806708,0.014326057,3.71104E-15,-7.28257E-05,0.000847232,-0.756598564
2018-04-17 11:38:00,-1,0.182077648,0.005756377,1.85385E-16,-5.82134E-05,-8.25501E-05,-0.774155351
2018-04-17 11:41:00,-1,0.1881136,0.005146875,9.81637E-17,0.000920124,5.33575E-05,-0.742949364
2018-04-17 11:43:00,-1,0.189442933,0.005179647,1.95858E-16,-2.43381E-05,-0.000170562,-0.684577904
2018-04-17 11:44:00,-1,0.189498973,0.004961022,1.94552E-16,-6.83411E-05,0.000355335,-0.667056075
2018-04-17 11:45:00,-1,0.189429581,0.004964784,1.94191E-16,9.73511E-05,0.000345596,-0.595019519
2018-04-17 11:49:00,-1,0.184907785,0.005371822,1.3814E-16,0.000423705,8.27549E-05,-0.764391998
2018-04-17 11:52:00,-1,0.211724659,0.004544917,8.27529E-17,0.000370197,0.001309614,-0.575470697
2018-04-17 11:53:00,-1,0.206458432,0.0034309,5.00087E-17,0.000223949,0.001261125,-0.610523575
2018-04-17 11:54:00,-1,0.206885718,0.003328847,3.47885E-17,-0.000340806,0.000574173,-0.626301013
2018-04-17 11:56:00,-1,0.210957449,0.003246542,3.82532E-17,0.000652403,0.001012382,-0.404251889
2018-04-17 14:13:00,-1,-0.227494597,0.316136899,0.000389592,0.002098308,0.000424541,-0.500309866
2018-04-17 14:15:00,-1,-0.320859613,0.274984854,0.000183653,-0.002107415,-0.002024489,-0.433532538
2018-04-17 14:17:00,-1,-0.251978954,0.229354121,1.76048E-08,-0.001597437,-0.001334281,-0.754570157
2018-04-17 14:20:00,-1,-0.211636186,0.206900324,1.06907E-06,8.31013E-05,0.000302559,-0.7405523
2018-04-17 14:23:00,-1,-0.217092088,0.206265477,1.07762E-06,0.000297346,0.001595013,-0.629293609
2018-04-17 14:24:00,-1,-0.209904342,0.21559604,1.12641E-06,0.000219472,0.001214409,-0.75029019
2018-04-17 14:25:00,-1,-0.211391649,0.211848921,1.13029E-06,0.000219439,0.001111631,-0.773733591
2018-04-17 14:28:00,-1,-0.204023739,0.234451149,1.70616E-06,0.001297282,0.000726564,-0.387541024
2018-04-17 14:29:00,-1,-0.205816649,0.22291847,7.73253E-07,0.000994719,0.00090695,-0.295894833
2018-04-17 14:30:00,-1,-0.213202527,0.189149029,5.07622E-07,0.000891996,0.000813795,-0.52026444
2018-04-17 14:31:00,-1,-0.21491199,0.172398295,5.62668E-07,-0.00052648,0.001043019,-0.226166111
2018-04-17 14:34:00,-1,-0.196615245,0.238795976,2.45454E-06,-8.76821E-05,0.000920467,-0.67655039
2018-04-17 14:37:00,-1,-0.197359461,0.226029937,2.60928E-06,0.001662256,0.000862907,-0.278636287
2018-04-17 14:38:00,-1,-0.186116518,0.225299673,2.08158E-06,0.001500994,0.0006968,-0.313920265
2018-04-17 14:39:00,-1,-0.193316908,0.222215272,1.39117E-06,0.001008238,0.000360308,-0.165972456
2018-04-17 14:40:00,-1,-0.196350037,0.229187942,1.55936E-06,0.000467849,0.000448363,-0.544037235
2018-04-17 14:57:00,-1,-0.028440629,0.215769041,0.000110814,-0.006236851,-0.00512188,-0.551958858
2018-04-17 15:01:00,-1,-0.108600537,0.468965163,0.000113211,-0.000426997,-0.000213598,-0.493326212
2018-04-17 15:03:00,-1,-0.111577245,0.79328792,0.00010586,0.004618038,0.003509662,-0.711670867
2018-04-17 15:06:00,-1,-0.066454608,0.933091862,7.52531E-05,0.00021349,-0.000720579,-0.602439037
2018-04-17 15:07:00,-1,-0.0703432,0.927175288,6.66593E-05,0.000659849,-0.002772317,-0.587346537
2018-04-17 15:08:00,-1,-0.055606965,0.941404387,0.000102916,-0.001103282,-0.005274535,-0.679347547
2018-04-17 15:11:00,-1,-0.106837312,0.813494305,0.000176682,-0.00093387,-0.000496646,-0.316341097
2018-04-17 15:12:00,-1,-0.131084069,0.723145553,0.000222722,-0.003429903,-0.003187232,-0.167306882
2018-04-17 15:13:00,-1,-0.166170846,0.762857638,0.000144752,-0.00417586,-0.003264558,-0.209372601
2018-04-17 15:18:00,-1,-0.199228849,0.532794436,8.21849E-05,0.000915124,0.000397767,-0.524430257
2018-04-17 15:20:00,-1,-0.208265638,0.531524617,8.03077E-05,0.002180045,0.001811396,-0.428713497
2018-04-17 15:22:00,-1,-0.148434731,0.660512098,2.0799E-06,-4.95247E-05,0.00211345,-0.52464289
2018-04-17 15:23:00,-1,-0.185646862,0.072477072,0.000576727,-0.000516883,0.002589187,-0.294255638
2018-04-17 15:27:00,-1,-0.174513991,0.165641577,0.000382689,0.002163081,0.002565862,-0.765293234
2018-04-17 15:29:00,-1,-0.123807825,0.214750866,0.000959113,0.003665355,0.000318112,-0.645878614
2018-04-17 15:30:00,-1,-0.162453049,0.213128179,0.000249266,0.0028312,0.001589954,-0.437694236
2018-04-17 15:42:00,-1,-0.107768509,0.740382535,1.53579E-06,0.002936272,0.001917699,-0.503135217
2018-04-17 15:57:00,-1,-0.215583902,0.289734252,1.07175E-05,-0.00218924,-0.004130092,-0.702171172
2018-04-17 15:58:00,-1,-0.224935745,0.236782928,9.13122E-06,-0.004009687,-0.003985073,-0.408471952
2018-04-17 15:59:00,-1,-0.22662322,0.23405853,6.91889E-06,-0.00338349,-0.004351109,-0.190343657
2018-04-17 16:03:00,-1,-0.290646425,0.261191834,2.10147E-05,2.4713E-05,0.001763791,-0.563536352
2018-04-17 16:06:00,-1,-0.254030718,0.235574551,3.01526E-05,0.00291619,0.000747889,-0.726843997
2018-04-17 16:07:00,-1,-0.243225127,0.261696066,3.16388E-06,0.002826354,0.000892407,-0.569347855
2018-04-17 16:09:00,-1,-0.144567883,0.24387944,4.78854E-08,0.000229209,0.003737108,-0.679107017
2018-04-17 16:10:00,-1,-0.153005922,0.268137016,1.9312E-09,-0.001601632,0.000945379,-0.71346129
2018-04-17 16:15:00,-1,-0.003912158,0.567312134,0.001162221,0.002551097,0.004593768,-0.701043359
2018-04-17 16:16:00,-1,-0.004809702,0.567233313,0.000304431,0.00558854,0.005110376,-0.717086388
2018-04-17 16:17:00,-1,-0.044681483,0.535119523,0.000341199,0.005278554,0.005223774,-0.687258783
2018-04-17 16:20:00,-1,0.025298465,0.780541281,0.000125963,0.002037473,0.001520799,-0.668008548
2018-04-17 16:49:00,-1,-0.204272041,0.508556137,0.000225451,0.00191774,0.002819035,-0.280797554
2018-04-17 16:51:00,-1,-0.37042339,0.148611758,1.02341E-06,0.000347731,-0.000303395,-0.842934539
2018-04-17 16:53:00,-1,-0.439732315,0.081633018,5.59442E-07,0.000939941,-0.000328164,-0.73746881
2018-04-17 16:55:00,-1,-0.408113985,0.120297553,1.73755E-06,0.000949805,-1.98912E-05,-0.275960496
2018-04-17 16:56:00,-1,-0.413369767,0.116896067,1.52032E-06,-0.000650899,-0.000685482,-0.5587796
2018-04-17 16:58:00,-1,-0.358876487,0.214422973,6.41662E-06,-0.001266914,-0.001192402,0.086891728
2018-04-17 17:02:00,-1,-0.356534502,0.221991544,1.43909E-05,8.45548E-05,0.000736323,-0.25392792
2018-04-17 17:04:00,-1,-0.354051875,0.228406262,1.46055E-05,0.000621903,0.000965393,-0.36118119
2018-04-17 17:05:00,-1,-0.358571981,0.21752724,1.24425E-05,0.000447561,0.000288428,-0.69565866
2018-04-17 17:08:00,-1,-0.361257509,0.211259764,1.19371E-05,0.000880498,0.000631826,-0.641912118
2018-04-17 17:09:00,-1,-0.365659253,0.200865365,1.10854E-05,0.000343276,0.000104614,-0.345667403
2018-04-17 17:11:00,-1,-0.367230209,0.196378363,1.27324E-05,8.47218E-05,0.002148075,-0.944314334
2018-04-17 17:12:00,-1,-0.367923942,0.194879538,1.02724E-05,-0.000203776,0.001819076,-0.709742993
2018-04-17 17:19:00,-1,0.089568766,0.09500603,8.04799E-16,0.00314186,0.003494844,-0.69573734
2018-04-17 18:40:00,-1,-0.177225379,0.568178128,2.6397E-07,-0.003894318,-0.001932492,-0.635304072
2018-04-17 18:41:00,-1,-0.175868757,0.574828112,2.80274E-07,-0.003398206,-0.001793316,-0.581936072
2018-04-17 18:45:00,-1,-0.005735684,0.85736576,4.99997E-06,0.001969496,0.001551441,-0.679643493
2018-04-17 18:49:00,-1,-0.027670853,0.844136114,3.78851E-07,0.002112988,0.002774292,-0.761334142
2018-04-17 18:50:00,-1,-0.080174642,0.763910928,2.27319E-06,-0.000417234,0.000933364,-0.74779314
2018-04-17 18:51:00,-1,-0.065977672,0.826754869,7.23657E-06,-0.000922981,-0.001478556,-0.763796282
2018-04-17 18:53:00,-1,-0.045525195,0.978745946,9.85335E-06,0.00060057,-0.001691757,-0.620922611
2018-04-17 18:56:00,-1,-0.072317299,0.911723716,4.76447E-05,-0.000556088,-0.001728264,-0.572851133
2018-04-17 18:57:00,-1,-0.069251288,0.914260117,2.77793E-05,-0.001117281,-0.001276211,-0.572874469
2018-04-17 18:58:00,-1,-0.068857141,0.928741568,1.6157E-06,-0.002290951,-0.002766992,-0.278003402
2018-04-17 19:02:00,-1,-0.080239243,0.343414917,0.000212394,-0.000159108,0.000268296,-0.170648515
2018-04-17 19:03:00,-1,-0.025444199,0.268863052,0.000149325,-0.000477135,1.98806E-05,-0.761432597
2018-04-17 19:06:00,-1,-0.111555422,0.175122466,0.000228628,0.000616955,0.000278625,-0.619875912
2018-04-17 19:07:00,-1,-0.11573725,0.158034134,0.000169831,0.000427472,-0.000542049,-0.665819612
2018-04-17 19:08:00,-1,-0.137527864,0.170719176,0.000193699,0.000497253,-0.000591731,-0.542527535
2018-04-17 19:10:00,-1,-0.135281846,0.151248182,0.000180169,-0.00038789,-0.001919757,-0.749363463
2018-04-17 19:11:00,-1,-0.134071908,0.104388989,0.000183072,-0.000338122,-0.002068509,-0.608176579
2018-04-17 19:12:00,-1,-0.068711538,0.141798765,0.000199236,-0.000969107,-0.001610538,-0.751460122
2018-04-17 19:15:00,-1,-0.133266804,0.024243191,0.000233739,-0.001532461,-0.001094672,-0.76120591
2018-04-17 19:17:00,-1,-0.142355616,0.019607439,0.000306444,-0.000642054,-0.001791422,-0.753209275
2018-04-17 19:21:00,-1,-0.187884665,0.012526953,0.000114632,-0.000149481,0.002730312,-0.653205112
2018-04-17 19:22:00,-1,-0.191993951,0.009197574,6.2075E-05,-0.001150107,0.001901908,-0.713220191
2018-04-17 19:23:00,-1,-0.209921442,0.007409398,0.000246706,0.002110839,0.001827071,-0.772985199
2018-04-17 19:27:00,-1,-0.22335927,0.017792637,3.47988E-05,0.003055528,0.001415612,-0.784667488
2018-04-17 19:28:00,-1,-0.222072966,0.019093594,0.000144872,-0.000283171,-0.002175944,-0.779424871
2018-04-17 19:38:00,-1,-0.195868343,0.411267081,1.41131E-05,0.001558346,0.000502853,-0.721190461
2018-04-17 19:39:00,-1,-0.193558544,0.4163767,1.43654E-05,0.001140331,0.001483665,-0.751062912
2018-04-17 19:40:00,-1,-0.194087833,0.411267649,1.38594E-05,0.000637478,0.001205055,-0.657462566
2018-04-17 19:41:00,-1,-0.193138304,0.415282052,1.39052E-05,-0.000835136,-6.46236E-05,-0.703725738
2018-04-17 19:42:00,-1,-0.166509487,0.498520853,5.84756E-05,-0.000855011,-0.000104391,-0.757415432
2018-04-17 20:01:00,-1,0.096261241,0.764505223,0.000194634,0.003826321,0.005893929,-0.671175547
2018-04-17 20:02:00,-1,0.096299628,0.824548764,1.39661E-06,0.003666215,0.005553917,-0.719056348
2018-04-17 20:03:00,-1,0.05146855,0.877235141,1.48002E-06,0.00503584,0.005548908,-0.69315527
2018-04-17 20:05:00,-1,0.049600262,0.965871016,0.007296032,0.002532375,0.002209621,-0.688170273
2018-04-17 21:16:00,1,-0.074495102,0.49084838,0.003213529,0.000631662,0.001968812,-0.7394394
2018-04-17 21:17:00,1,-0.065406998,0.466001594,0.000849965,0.000804462,0.002487415,-0.743361908
2018-04-17 21:19:00,1,-0.035418067,0.339234469,0.001601488,0.000853411,0.001766018,-0.729671014
2018-04-17 21:23:00,1,0.007909669,0.51474065,0.00084897,0.000892109,-0.00304086,-0.765390067
2018-04-17 21:24:00,1,0.014780547,0.508228462,0.000633446,0.000911829,-0.002755005,-0.386856732
2018-04-17 21:27:00,1,-0.006118773,0.584777199,0.000483543,-0.003953054,-0.003662591,-0.765660339
2018-04-17 21:29:00,1,-0.009068699,0.603105611,0.000366672,-0.003663493,-0.003412353,-0.779390721
2018-04-17 21:30:00,1,-0.001125559,0.575389305,0.000149215,-0.00288878,-0.001824098,-0.751528249
2018-04-17 21:32:00,1,0.011864378,0.508659411,0.046284413,0.000291616,0.001858235,-0.845789612
2018-04-17 21:44:00,1,0.01089306,0.996232337,5.67834E-06,-0.001393521,-0.001117535,-0.460241997
2018-04-17 21:45:00,1,-0.046334264,0.690052199,4.54816E-06,0.00017285,4.9724E-05,-0.601418634
2018-04-17 21:49:00,1,-0.086050148,0.419690587,5.61609E-07,0.000276371,-8.87701E-05,-0.753416416
2018-04-17 21:50:00,1,-0.106953805,0.436085163,9.93996E-07,-0.000123105,0.000128234,-0.747477238
2018-04-17 21:54:00,1,-0.132116729,0.3785453,1.77619E-06,-0.00036504,0.000901852,-0.723902691
2018-04-17 21:55:00,1,-0.131733226,0.379665255,1.79776E-06,0.00025137,0.000685447,-0.737580763
2018-04-17 21:58:00,1,-0.140338579,0.298865305,1.25149E-06,0.000197086,0.002525228,-0.629107194
2018-04-17 22:00:00,1,-0.143062003,0.370147555,6.50807E-07,0.000433968,0.002436138,-0.556169247
2018-04-17 22:04:00,1,-0.296861772,0.004942465,1.39108E-08,0.001261219,0.000906557,-0.670952105
2018-04-17 22:08:00,1,-0.28476604,0.006905686,1.06185E-08,3.93573E-05,0.001377505,-0.557230427
2018-04-17 22:10:00,1,-0.23624562,0.048614816,9.28761E-12,-0.00027549,0.000890424,-0.724509775
2018-04-17 22:13:00,1,-0.134572847,0.391894805,5.03301E-09,0.001338095,0.001062605,-0.734348712
2018-04-17 22:18:00,1,-0.206474527,0.419506462,1.40371E-06,-0.000275122,-0.001945506,-0.665923182
2018-04-17 22:20:00,1,-0.121657239,0.294858674,1.92564E-06,-0.00025067,-0.001267897,-0.565505886
2018-04-17 22:22:00,1,-0.064612965,0.291128274,8.326E-07,-0.000457016,-0.001891948,-0.728738931
2018-04-17 22:23:00,1,-0.06062329,0.17814956,3.52072E-07,-0.001670844,-0.001636444,-0.669762642
2018-04-17 22:24:00,1,-0.044725765,0.185378335,2.07288E-07,-0.001233997,-0.001533893,-0.748284203
2018-04-17 22:25:00,1,-0.074288855,0.304686728,2.31005E-07,-0.001017482,-0.002989322,-0.732551966
2018-04-17 22:27:00,1,-0.042535781,0.22428469,1.90472E-07,-0.001435588,-0.00291562,-0.765979518
2018-04-17 22:30:00,1,0.010764145,0.52449775,5.677E-07,-0.001973848,-0.002195111,-0.677160652
2018-04-17 23:50:00,1,-0.305125967,0.214294623,2.60971E-05,-0.001266821,0.000276039,-0.664809911
2018-04-17 23:51:00,1,-0.270432292,0.294072591,1.65702E-07,0.000128509,0.001441037,-0.581507198
2018-04-17 23:53:00,1,-0.225850632,0.345116209,0.000383106,0.000478921,0.000730424,-0.332747546
2018-04-17 23:54:00,1,-0.237058019,0.342505003,1.1357E-05,0.000883458,0.000775074,-0.751249871
2018-04-17 23:56:00,1,-0.239329771,0.295772232,1.04719E-05,0.001312359,0.000730492,-0.743410029
2018-04-18 00:00:00,1,-0.232610701,0.312999129,1.54929E-05,-0.0003349,-0.001044519,-0.745720065
2018-04-18 00:01:00,1,-0.178982607,0.508613738,3.88941E-05,-0.000581104,-0.001113324,-0.802881789
2018-04-18 00:05:00,1,-0.214170647,0.572728356,1.22078E-06,-0.000709856,-0.002065484,-0.755493991
2018-04-18 00:06:00,1,-0.058079308,0.989627014,1.31327E-05,-0.000532529,-0.001804878,-0.702178437
2018-04-18 00:07:00,1,-0.069456363,0.978701091,2.6049E-06,-0.002899791,-0.001681567,-0.715958124
2018-04-18 00:08:00,1,-0.110981613,0.851367995,7.22075E-05,-0.001804813,0.000680775,-0.769195443
2018-04-18 00:09:00,1,-0.092425484,0.753743761,0.000107884,-0.00155367,0.000996448,-0.786898143
2018-04-18 00:20:00,1,-0.004842437,0.940615726,4.66277E-07,-2.9566E-05,-0.002897465,-0.73981945
2018-04-18 00:22:00,1,0.007390465,0.873210408,1.88744E-07,4.92769E-06,-0.00291719,-0.710252051
2018-04-18 00:24:00,1,0.007184123,0.867958489,1.75872E-07,3.94213E-05,-0.002700359,-0.73981945
2018-04-18 00:25:00,1,0.007905022,0.866560023,1.75662E-07,-0.002867984,-0.00143892,-0.729956143
2018-04-18 00:27:00,1,0.00223656,0.876907159,2.0031E-07,-0.002922104,-0.001581977,-0.751645839
2018-04-18 00:29:00,1,-0.013310516,0.866568133,1.45206E-07,-0.002739672,-0.001685391,-0.745742668
2018-04-18 01:12:00,1,0.003865546,0.551264004,5.02892E-08,-0.000576346,-0.000482751,-0.310355019
2018-04-18 01:13:00,1,0.000312398,0.815221008,2.7219E-06,0,-0.000142923,-0.794978956
2018-04-18 01:14:00,1,-0.095002352,0.59235312,1.53247E-07,0.000285916,0.000290845,-0.790985768
2018-04-18 01:20:00,1,-0.141388234,0.875640397,4.95501E-06,8.3955E-05,0.000699822,-0.542780474
2018-04-18 01:21:00,1,-0.148747509,0.856855662,9.90199E-06,9.89543E-05,0.001291531,-0.747686204
2018-04-18 01:22:00,1,-0.130551756,0.899860861,1.32911E-05,0.000187083,0.001310958,-0.753579261
2018-04-18 01:25:00,1,-0.136416953,0.877932788,1.08989E-05,0.000615815,0.000995157,-0.666967184
2018-04-18 01:31:00,1,-0.156465988,0.740970397,1.72235E-06,0.00076758,-0.000925467,-0.71848177
2018-04-18 01:34:00,1,-0.231361946,0.53112238,1.53541E-05,0.000531318,-0.000930347,-0.46061134
2018-04-18 01:36:00,1,-0.122062537,0.672883847,1.2394E-05,-0.001691748,0.000344251,-0.567227219
2018-04-18 01:37:00,1,-0.119706005,0.643558297,4.03694E-06,-0.001849311,0.001534731,-0.710799229
2018-04-18 01:38:00,1,-0.193918249,0.350536223,6.9259E-05,-0.001824737,0.001593768,-0.734404843
2018-04-18 01:39:00,1,-0.225903819,0.318232008,7.36784E-05,-0.001460888,0.001082336,-0.726513834
2018-04-18 01:41:00,1,-0.068994424,0.914442269,0.088007349,0.002039449,0.002364579,-0.733984854
2018-04-18 01:48:00,1,0.210262344,0.370127514,0.003564786,-0.000751322,-0.002489872,-0.730898984
2018-04-18 01:49:00,1,0.201376034,0.411720313,0.000678549,-0.002584696,-0.001832931,-0.634435758
2018-04-18 01:52:00,1,0.108676203,0.450251727,0.001005936,-0.001282821,-0.001459735,-0.465327364
2018-04-18 01:53:00,1,0.112041913,0.464980577,0.000909806,-0.001739857,-0.001420428,-0.589164963
2018-04-18 01:54:00,1,0.120554228,0.43494344,0.001043707,0.000753713,0.001266041,-0.661075329
2018-04-18 01:56:00,1,0.080529996,0.651150695,0.000600611,-0.000157459,-5.9047E-05,-0.757907327
2018-04-18 02:28:00,1,-0.118461635,0.143720062,1.26351E-06,-0.001307263,-0.001317094,-0.020879836
2018-04-18 02:29:00,1,-0.09161917,0.5398204,1.57633E-07,-1.00391E-05,-0.000561207,-0.482296203
2018-04-18 02:31:00,1,-0.121740298,0.196732794,2.35918E-06,0.000266003,-0.002175668,-0.151390882
2018-04-18 02:34:00,1,-0.119723848,0.196418288,2.15707E-06,-0.000551173,-0.003868054,-0.074816627
2018-04-18 02:37:00,1,-0.127055651,0.198259922,1.90625E-06,-0.004467471,-0.004772322,-0.378096479
2018-04-18 02:38:00,1,-0.130750929,0.203978047,1.9818E-06,-0.003519244,0.000757949,-0.436952456
2018-04-18 02:39:00,1,-0.136250962,0.198928842,1.44722E-06,-0.00331871,0.000763205,-0.588361786
2018-04-18 02:40:00,1,-0.141241483,0.210001451,1.6805E-06,-0.002828689,0.005582871,-0.426417326
2018-04-18 02:52:00,1,0.101688726,0.106434398,0.030462606,0.001205638,0.002051861,-0.640195073
2018-04-18 02:55:00,1,0.03907921,0.304861909,0.000484337,0.003008311,0.00273633,-0.5509113
2018-04-18 02:57:00,1,0.013594477,0.191629092,0.000328868,0.000845203,0.001520045,-0.65811129
2018-04-18 03:01:00,1,0.009905464,0.112934176,0.000309152,-0.000344042,-0.001230605,-0.668556412
2018-04-18 03:03:00,1,-0.018013128,0.136082273,0.000324683,0.001178845,-0.00142164,-0.398350315
2018-04-18 03:05:00,1,0.02722608,0.15736643,0.000491515,-0.000465312,-0.000319902,-0.664587302
2018-04-18 03:06:00,1,0.012401476,0.389199397,0.000126474,-0.000886868,-0.000440914,-0.732427153
2018-04-18 03:08:00,1,0.003161749,0.353782087,4.43856E-05,-0.002597423,-0.003426141,-0.726668649
2018-04-18 03:09:00,1,-0.006370317,0.384046257,3.50923E-05,-0.002278671,-0.002977071,-0.714899415
2018-04-18 03:10:00,1,-0.011754301,0.433165663,2.86625E-05,0.000145478,-0.003302347,-0.658612045
2018-04-18 03:11:00,1,-0.038006848,0.40807032,1.88187E-05,0.000446351,-0.002736517,-0.751596189
2018-04-18 03:13:00,1,-0.03193679,0.4245326,3.81653E-05,-0.000830876,0.000757992,-0.712351864
2018-04-18 03:15:00,1,-0.029717724,0.380149434,2.12863E-05,-0.003447323,-0.001648509,-0.740117432
2018-04-18 03:16:00,1,-0.029936932,0.407733222,8.77345E-06,-0.003181448,-0.001202863,-0.743947858
2018-04-18 03:17:00,1,0.066689618,0.408063193,1.19073E-05,-0.001973077,0.000967099,-0.772561598
2018-04-18 03:18:00,1,0.028743623,0.496514335,1.86332E-06,0.001590188,0.002095742,-0.706277111
2018-04-18 03:19:00,1,-0.12105969,0.858324862,5.03886E-05,0.001682448,0.002100676,-0.465055999
2018-04-18 03:30:00,1,-0.077717769,0.530240099,3.83197E-09,-0.000252294,-0.002329059,-0.512879108
2018-04-18 03:31:00,1,-0.020601688,0.484216701,9.13531E-09,8.77721E-05,-0.000756938,-0.716488229
2018-04-18 03:35:00,1,-0.128825871,0.843480002,1.04045E-08,-0.002077289,-0.000999917,-0.528285863
2018-04-18 03:37:00,1,-0.143477967,0.556717828,1.41505E-06,-0.001591731,-0.001227962,-0.536068716
2018-04-18 03:38:00,1,-0.146041809,0.562444428,1.43009E-06,-0.001023829,0.000543752,-0.21960674
2018-04-18 03:51:00,1,-0.140791262,0.455071309,2.6932E-08,-0.00110492,-0.000591125,-0.748044926
2018-04-18 03:52:00,1,-0.133776253,0.462287259,6.43812E-09,-0.001720403,-0.000237464,-0.740243376
2018-04-18 03:53:00,1,-0.153456546,0.695458022,6.6503E-10,-0.000688258,-9.88765E-06,-0.777043205
2018-04-18 03:54:00,1,-0.155046224,0.617581505,2.6609E-07,-0.000548131,0.000436371,-0.73612088
2018-04-18 03:56:00,1,-0.118659766,0.769283394,3.32336E-06,0.000514363,-0.001396793,-0.72836363
2018-04-18 03:58:00,1,-0.115358176,0.615279942,2.76906E-07,0.000678837,-0.000844133,-0.586760826
2018-04-18 04:03:00,1,0.002993519,0.66621999,1.71389E-08,-0.001521938,-0.001681886,-0.732449201
2018-04-18 04:04:00,1,0.000354261,0.635200351,1.59981E-08,-0.001245897,-0.000790128,-0.685810504
2018-04-18 04:35:00,1,-0.024978627,0.958192794,3.55058E-06,-0.002985326,-0.002791293,-0.563860513
2018-04-18 04:36:00,1,0.02388267,0.505622429,0.022155747,-0.002182796,-0.001192962,-0.36559044
2018-04-18 04:38:00,1,-0.301687194,0.11234642,0.000520661,-0.002053732,0.00023788,-0.755323177
2018-04-18 04:39:00,1,-0.324499147,0.145747205,3.40742E-05,5.82756E-05,0.001170369,-0.743587253
2018-04-18 04:40:00,1,-0.287289213,0.243705384,0.000142626,0.000194615,0.002027025,-0.686983511
2018-04-18 04:49:00,1,-0.119650457,0.869454898,8.3156E-07,-0.002333345,-0.002808512,-0.26464525
2018-04-18 04:50:00,1,-0.138086297,0.856676169,2.56238E-06,-0.002406127,-0.002818434,-0.689556988
2018-04-18 04:52:00,1,-0.152096831,0.817485867,1.55263E-06,-0.002242031,-0.000262227,-0.763199907
2018-04-18 04:54:00,1,-0.066472408,0.943160359,1.20345E-05,-0.000476279,0.001614368,-0.556588368
2018-04-18 05:05:00,1,0.073851012,0.641195854,2.92214E-09,-0.000213607,-0.002694358,-0.669880477
2018-04-18 05:07:00,1,0.218162507,0.364144447,2.62804E-09,-0.000339869,-0.004374593,-0.743642031
2018-04-18 05:09:00,1,0.239088976,0.326758854,1.61853E-08,-0.001277034,-0.002398881,-0.671758616
2018-04-18 07:25:00,1,-0.216172715,0.424457615,7.49002E-08,0.001112234,0.00162221,-0.747440406
2018-04-18 07:28:00,1,-0.255951949,0.419813936,3.34459E-05,-9.50253E-06,-0.000843398,-0.734317149
2018-04-18 07:29:00,1,-0.258826996,0.449207647,1.75991E-05,-0.000271534,-0.000552571,-0.835140325
2018-04-18 07:31:00,1,-0.272358887,0.43000641,2.85746E-05,-0.000853569,-0.000329519,-0.732350659
2018-04-18 07:33:00,1,-0.303092581,0.276555348,1.15864E-06,-0.000833903,-0.000513723,-0.722678768
2018-04-18 07:35:00,1,-0.296258692,0.219711195,1.31075E-06,-0.000625333,-0.00020366,-0.800219177
2018-04-18 07:37:00,1,-0.268217685,0.261778748,2.94426E-06,2.91043E-05,0.000121268,-0.759404332
2018-04-18 07:39:00,1,-0.238260303,0.279215965,3.48422E-06,0.00013099,0.000378223,-0.421701823
2018-04-18 07:41:00,1,-0.231405456,0.289878984,3.81384E-06,6.77104E-05,0.00035873,-0.602273907
2018-04-18 07:42:00,1,-0.274246112,0.208418073,7.45675E-12,9.2161E-05,0.000407255,-0.668220468
2018-04-18 07:43:00,1,-0.278833022,0.225405953,5.50702E-08,-1.47463E-05,0.000872944,-0.730297453
2018-04-18 07:46:00,1,0.023723722,0.318781326,1.62455E-09,0.000290999,0.001047598,-0.802120416
