,acf_value,skew,kurtosis,Y_5,Y_10,Y_20,Y_60
4/27/18 1:59,-0.326153985,-0.415946194,-0.2469593,0.000292093,0.001037307,0.005232016,0.009810856
4/27/18 2:00,-0.330496201,-0.316864388,-0.435848448,-0.000115071,0.002780919,0.005784453,0.008603473
4/27/18 2:05,-0.11080803,-0.456232729,-1.201608183,0.002896324,0.00399493,0.007137095,0.008389352
4/27/18 2:07,-0.137192496,-0.312199883,-1.566017424,0.003818349,0.003972005,0.006991343,0.008343668
4/27/18 2:08,-0.128790343,-0.250828789,-1.664444231,0.002463789,0.003561587,0.006232777,0.007184734
4/27/18 2:09,-0.109942637,-0.162957147,-1.686390987,0.003092886,0.004190362,0.005095818,0.006446558
4/27/18 2:10,-0.115926281,-0.167852531,-1.672557981,0.001095433,0.002995205,0.003439506,0.00247813
4/27/18 2:11,0.053195475,-0.177890661,-1.681026057,0.000581989,0.002316014,0.003250014,0.003031978
4/27/18 3:35,-0.032813311,0.22618217,-1.012081235,0.000741846,0.001200814,0.002539471,0.010999939
4/27/18 3:37,0.00209852,0.35559377,-0.795415242,0.000443377,0.000588672,0.003364559,0.010881784
4/27/18 3:39,0.009310097,0.297231103,-1.024546446,0.000374834,0.001169922,0.006048266,0.011209991
4/27/18 3:40,0.06350922,0.159448219,-1.477516626,0.000458628,0.000863749,0.005969808,0.011137017
4/27/18 3:43,0.031978385,0.230769635,-1.612134669,0.000527418,0.002270344,0.00456316,0.011106355
4/27/18 3:44,0.039441609,0.330863592,-1.49228335,0.00079479,0.001826534,0.00475437,0.010937956
4/27/18 11:55,0.025008782,-0.501102645,-1.129779177,0.000742782,0.007442527,0.010116691,0.008311731
4/27/18 11:56,0.020421772,-0.524596089,-0.98336602,0.00148514,0.007693793,0.009424005,0.008696363
4/27/18 11:57,-0.000133248,-0.567400435,-0.770187173,0.004053482,0.007379416,0.009346617,0.008374227
4/27/18 11:58,0.200655007,-0.425540867,-1.087315446,0.003651802,0.007110474,0.009656345,0.008112642
4/27/18 14:54,-0.151130305,0.256378468,-1.431777782,-0.001015964,-0.000148294,-0.002024216,-0.019782452
4/27/18 14:59,-0.196102296,0.327040498,-1.249848117,0.000868552,0.000415943,-0.002590366,-0.021821275
4/27/18 15:02,-0.180552826,0.040700151,-1.056306692,0.002072701,0.001820114,-0.002800598,-0.018624591
4/27/18 15:03,-0.177718642,0.061625298,-1.111355564,0.000660335,0.001335213,-0.006662858,-0.01683499
4/27/18 15:04,-0.248348954,0.069292767,-1.12134212,-0.000452216,-0.0018762,-0.007630871,-0.016878388
4/27/18 15:05,-0.241584782,0.055153641,-1.101779665,-0.000756284,-0.002624601,-0.006925336,-0.017446726
4/27/18 15:11,-0.099111237,0.133727223,-1.034103097,-0.001973777,-0.003383766,-0.007264538,-0.018550832
4/27/18 15:12,-0.102298218,0.16985598,-0.933717263,-0.003351823,-0.004612316,-0.008149676,-0.019295082
4/27/18 15:18,-0.183550756,-0.461082063,0.053668237,-0.003713323,-0.004420417,-0.005097448,-0.019072491
4/27/18 15:24,-0.121700276,-1.352156393,1.515562756,0.000112093,-0.000119565,7.47284E-05,-0.019481834
4/27/18 15:28,-0.24297372,-0.82122558,-0.602080387,0.000276709,-0.000680036,-0.00312437,-0.02016624
4/27/18 15:32,-0.195926398,-0.292947263,-1.491080068,-0.000493447,0.000441411,-0.009928751,-0.021890952
4/27/18 15:36,-0.324657101,0.16573463,-1.622185916,0.001975077,2.28895E-05,-0.011309789,-0.026053297
4/27/18 15:37,-0.341673964,0.27681663,-1.546747233,0.000935319,-0.001129205,-0.011586768,-0.02708551
4/27/18 15:39,-0.344206399,0.486033585,-1.331344747,0.00111476,-0.004697672,-0.014130718,-0.028134416
4/27/18 15:40,-0.337243264,0.599031765,-1.131696082,-0.001821575,-0.011914894,-0.017051138,-0.031407242
4/27/18 15:42,-0.233051074,0.88069226,-0.479056964,-0.002062595,-0.010365586,-0.012794366,-0.033532414
4/27/18 15:51,0.0620889,-2.240349825,6.212430956,0.000416291,-0.002732385,0.001119899,-0.016174963
4/27/18 16:00,-0.149004105,-0.681277263,-1.347964082,0.00646302,0.004765847,0.000387344,0.033288624
4/27/18 16:01,-0.138221065,-0.550604163,-1.530090035,0.005608768,0.003862839,-6.07174E-05,0.031717391
4/27/18 16:02,-0.138697907,-0.410764144,-1.685182795,0.003361393,0.001135655,-0.002331416,0.028107801
4/27/18 16:03,-0.136807735,-0.29967564,-1.737464451,-0.000361932,-0.001856299,-0.005595612,0.025371633
4/27/18 16:06,-0.023169259,0.020060482,-1.712289632,-0.00173619,-0.004965999,-0.014136018,0.026619471
4/27/18 16:12,-0.027523524,0.780981598,-0.708655547,-0.003069943,-0.003463138,-0.010775047,0.029716295
4/27/18 16:16,-0.029721047,1.263896288,1.201256828,-0.000675217,-0.009215785,-0.012409225,0.033798492
4/27/18 16:19,-0.102914731,0.940908219,1.889251614,-0.003834158,-0.002998876,-0.013650582,0.035060281
4/27/18 16:20,-0.162663285,0.304626333,0.209175882,-0.007371865,-0.003735433,-0.014986676,0.035120751
4/27/18 16:21,0.052055863,-0.2032381,-1.268476243,-0.008546338,-0.005297913,-0.018702239,0.034922201
4/27/18 16:26,0.030281432,-1.232304933,1.945916402,0.003276426,-0.003223144,-0.007181374,0.041470014
4/27/18 16:27,0.079590823,-1.164298156,1.188600959,0.001416105,-0.004393754,-0.003215095,0.041342621
4/27/18 16:28,0.050108819,-0.980334458,0.52589448,-0.002578401,-0.009085279,-0.008291773,0.038035386
4/27/18 16:38,-0.086546069,-0.347630771,-1.006918761,-0.000146423,0.000800782,0.000993087,0.046983017
4/27/18 16:41,-0.054351265,-0.443552068,-0.786820999,0.003093762,0.005383414,0.051444403,0.051877396
4/27/18 16:42,-0.089552766,-0.44306218,-0.807490265,0.00692055,0.005428186,0.050168498,0.051985316
4/27/18 16:45,-0.229731282,-0.209476875,-1.209559956,0.000840789,0.002274957,0.0489496,0.049782677
4/27/18 16:46,-0.239995271,-0.129937394,-1.293408133,0.002282591,0.001349568,0.048872214,0.049627886
4/27/18 16:50,-0.219573557,0.246261061,-1.123767239,0.001432964,0.048361215,0.048284158,0.048854384
4/27/18 16:51,-0.217633513,0.351657997,-0.970379009,-0.000930898,0.045814351,0.047483505,0.04700667
4/27/18 16:52,-0.217194462,0.445894363,-0.771235514,0.000492359,0.044498765,0.047320948,0.046851969
4/27/18 16:56,-0.238865863,0.486178722,-0.616119739,0.046788804,0.047458598,0.049545291,0.047997636
4/27/18 16:59,-0.217184591,0.846413419,0.056608361,0.047218006,0.048804987,0.050492753,0.046046648
4/29/18 23:52,0.131137395,-1.886041834,2.556456356,-0.002104396,0.001015844,0.002781724,0.003996116
4/29/18 23:53,0.12983871,-1.651244787,1.476195026,-0.004777035,-0.002333629,0.002626709,0.000359562
4/29/18 23:54,0.0381242,-1.462184833,0.744317193,-0.005896719,-0.00322002,0.000659934,0.000352043
4/29/18 23:57,0.055942267,-1.089693711,-0.14527612,0.003126821,0.006519126,0.006297741,0.005125331
4/29/18 23:59,-0.034191663,-0.896312807,-0.642047806,0.002692577,0.007237408,0.006330095,0.003703622
4/30/18 0:00,-0.014090481,-0.766199648,-0.965833446,0.004038648,0.006212737,0.005298883,0.002616425
4/30/18 0:04,-0.049496341,-0.252708896,-1.526988922,0.004532626,0.003892487,-0.000580834,0.004150162
4/30/18 0:05,-0.049871724,-0.170133243,-1.524928327,0.002165345,0.001306694,-0.001688235,0.001901246
4/30/18 0:06,-0.05148263,-0.095308165,-1.480108913,0.000234602,0.001848646,-0.002347487,0.001349805
4/30/18 0:07,-0.047896072,-0.047878219,-1.399790079,-0.001612192,-0.000219951,-0.002960032,0.000402682
4/30/18 0:08,-0.001698494,0.006628189,-1.307872873,0.001047387,-0.000732644,-0.002828005,0.000344049
4/30/18 0:24,-0.113020854,-0.957958115,-0.07910783,0.002348394,0.005521353,0.004476216,0.008466379
4/30/18 0:26,-0.090188747,-0.75046245,-0.450300601,0.002235213,0.002985382,0.003367746,0.008235536
4/30/18 0:27,-0.090388981,-0.668359655,-0.498796167,0.001646078,0.000587738,0.002579199,0.007708497
4/30/18 0:28,-0.1749258,-0.631084091,-0.544003766,0.002982822,0.001329699,0.002138039,0.007516054
4/30/18 0:29,-0.176426006,-0.659833049,-0.265134923,0.003165526,0.001020801,0.002005171,0.007609219
4/30/18 0:31,-0.081820483,-0.517931994,-0.415991445,0.000748496,-2.92003E-05,0.001533382,0.006294939
4/30/18 0:32,-0.060921336,-0.352877884,-0.777923576,-0.001056601,-5.86919E-05,0.000916914,0.006272551
4/30/18 0:40,-0.175012983,-0.530028511,-0.157915504,0.001776489,0.001365435,-0.001401843,0.005872207
4/30/18 0:41,-0.181789497,-0.492324684,-0.044514343,0.001159242,0.001562628,0.000733697,0.005942801
4/30/18 0:42,-0.071132444,-0.467529845,0.108065756,0.000990337,0.000975663,0.001283814,0.006229044
4/30/18 0:43,-0.100068705,-0.443740633,0.108463228,0.000719007,0.000198094,0.00083625,0.00694796
4/30/18 1:00,-0.11427265,-0.60468316,0.082648521,0.003322455,0.003770839,0.005674635,0.008541354
4/30/18 1:01,-0.143654754,-0.748225241,0.532361853,0.000762486,0.001180387,0.00315977,0.006272031
4/30/18 1:03,-0.07755451,-0.861275353,0.527957419,0.000923519,0.003474743,0.003321092,0.005798715
4/30/18 2:31,-0.117454686,-0.313452359,-0.655324917,-0.000131877,-0.001006279,0.000307373,-0.007925967
4/30/18 2:32,-0.11131082,-0.254417793,-0.545522468,-0.001419197,-0.001412028,-0.000665706,-0.008507868
4/30/18 2:35,-0.114079172,-0.137921923,-0.032764664,-0.000852821,0.00124482,0.001156961,-0.009093147
4/30/18 2:37,-0.109326714,-0.129464296,0.438791707,7.17933E-06,0.00119382,0.000498011,-0.009054746
4/30/18 2:40,-0.103259546,-0.534757617,0.841833503,0.002099432,0.002282482,0.001908761,-0.008833881
4/30/18 2:42,-0.077174286,-0.643256822,1.157427894,0.001186632,0.000747377,0.001633799,-0.009010433
4/30/18 2:59,0.00301255,0.062381872,-0.479111832,0.000439662,-0.006164795,-0.006245427,-0.006985771
4/30/18 3:00,-0.019405326,0.05043291,-0.348480436,-0.004454018,-0.008820416,-0.009778683,-0.00624607
4/30/18 3:12,0.13075503,-1.578708088,1.548056071,-0.000540905,0.001659764,0.004260702,0.00695026
4/30/18 3:13,0.139918617,-1.396135585,0.725437209,-0.000992505,0.00227402,-0.002710722,0.006562529
4/30/18 3:18,0.007749945,-0.628238862,-1.351826973,0.00326977,0.00393704,0.002572696,0.009942468
4/30/18 3:22,-0.069901377,-0.128650812,-1.726359011,0.00531132,0.002596629,0.000673458,0.002544995
4/30/18 3:23,-0.070861289,-0.005595512,-1.72537799,0.000665095,-0.004973433,0.000857234,0.001123124
4/30/18 3:24,-0.096044993,0.105248315,-1.667668061,0.001645744,-0.004590372,0.001409288,-0.000937262
4/30/18 3:25,-0.082151722,0.165949795,-1.571045635,-0.001545561,-0.003922487,-0.001243809,-0.007072782
4/30/18 3:33,-0.031584606,0.563142204,0.013009574,0.004300016,0.00585981,0.005963638,0.004864608
4/30/18 3:34,-0.008822548,0.449235492,-0.160857647,0.002387325,0.006027328,0.003328761,0.003758628
4/30/18 3:39,-0.221729341,0.048114369,-0.693380474,0.003631334,0.000184762,0.00198963,0.000747036
4/30/18 3:41,-0.238436162,0.223347819,-0.400704068,0.002395705,-0.001419677,0.005094423,7.37936E-05
4/30/18 3:42,-0.249053479,0.29413067,-0.287958026,0.000953472,0.000975649,0.004738382,0.000280616
4/30/18 3:43,-0.244334698,0.200759601,-0.287547311,-0.000738509,0.000103223,0.003440765,0.001159228
4/30/18 3:51,-0.201238056,-0.111922657,0.489544152,0.003058275,0.006523362,0.007685746,0.008308034
4/30/18 3:52,-0.188804897,-0.117825377,0.489308827,0.001476892,0.003759065,0.003625984,0.006543285
4/30/18 3:54,-0.228070704,-0.241877121,0.744335306,0.00104945,0.004592694,0.006185122,0.007448866
4/30/18 4:27,-0.150807697,-1.110972076,0.808574705,0.004425945,0.00278032,0.009578255,0.021988279
4/30/18 4:29,-0.147050595,-0.975202296,0.037953663,0.002413594,0.001791945,0.010173406,0.022286543
4/30/18 4:31,-0.032565861,-0.867663595,-0.298506421,0.000177355,-0.000517432,0.006281314,0.022080519
4/30/18 4:33,0.030634878,-0.635871388,-0.715802621,0.000413892,0.00215076,0.007302385,0.022616093
4/30/18 4:35,0.053989423,-0.402166277,-1.015266401,-0.001640534,0.0039087,0.007787991,0.022773287
4/30/18 4:37,0.193972646,-0.200740914,-1.162577925,0.000339923,0.006779087,0.009580974,0.019295167
4/30/18 4:40,0.181330307,0.106244279,-1.222445402,0.005558352,0.009962107,0.01232326,0.019102525
4/30/18 4:41,0.219334447,0.216004533,-1.214131355,0.005212641,0.006802266,0.011438058,0.018661464
4/30/18 4:42,0.207143595,0.339912181,-1.057445055,0.006436976,0.00724267,0.011765403,0.01641392
4/30/18 4:43,0.2474039,0.40413013,-0.849113587,0.003923388,0.005140569,0.009580211,0.014160275
4/30/18 4:44,0.2745669,0.451687403,-0.714326508,0.005727681,0.005005418,0.008705485,0.013644559
4/30/18 10:15,-0.422955362,-0.141164336,-1.067747318,-0.00118036,-0.001876759,-0.004134412,-0.002477862
4/30/18 10:18,-0.269714177,-0.146973012,-0.663360515,-0.000506688,-3.65803E-05,-0.002188793,-0.000271634
4/30/18 10:23,-0.409504081,-0.29931591,-1.022921634,0.000470346,-0.001793342,-0.002167855,0.00026457
4/30/18 10:24,-0.402097316,-0.269524208,-1.167957506,0.000279021,-0.002057317,-0.003056296,-0.000382459
4/30/18 10:25,-0.397882288,-0.171232274,-1.253333806,-7.19742E-06,-0.002261898,-0.003554495,-0.000514248
4/30/18 10:26,-0.395131862,-0.076697557,-1.307853133,-0.000962004,-0.002313364,-0.00069044,-0.000786053
4/30/18 10:28,-0.376530559,0.023778997,-1.49450059,-0.002262624,-0.002152291,-0.000595002,0.000543582
4/30/18 10:29,-0.377106058,0.108974623,-1.514573555,-0.002335686,-0.002644007,-0.000374568,0.000638968
4/30/18 10:33,-0.386988399,0.316760335,-1.106287988,0.000110583,-0.000375186,0.002436942,0.003607705
4/30/18 10:34,-0.372190906,0.360919766,-0.935897918,-0.000309042,-0.001001038,0.002267538,0.003504296
4/30/18 10:35,-0.376572813,0.430465226,-0.767607226,-4.41657E-05,-0.001295527,0.001980096,0.003010482
4/30/18 10:39,-0.237705856,0.717283702,-0.330559276,-0.00069221,0.002275455,0.001435967,0.003888009
4/30/18 10:45,-0.263138661,0.581534435,-0.062504235,0.004908753,0.003279873,0.001812996,0.006014328
4/30/18 10:48,-0.104685448,-0.092276778,-1.222583318,0.000764261,0.001425915,-0.000705754,0.002741432
4/30/18 11:03,0.038425617,0.366242947,-0.787007376,0.000581257,0.002391852,0.001677976,0.006711903
4/30/18 11:04,0.042616853,0.381686239,-0.791299609,0.001765732,0.002295451,0.001074006,0.006959779
4/30/18 11:05,0.033387688,0.361196071,-0.735760189,0.002060152,0.001147717,0.001235856,0.006562588
4/30/18 11:06,0.033749072,0.337069481,-0.681029461,0.001780302,0.001449254,0.000992997,0.00426684
4/30/18 11:07,0.03458693,0.314213911,-0.631109531,0.002023218,0.001442045,0.001346409,0.004546539
4/30/18 11:08,0.03318472,0.280389587,-0.574911597,0.001809543,0.001066661,0.001846319,0.006987504
4/30/18 11:09,0.034676616,0.149585803,-0.646504761,0.000528786,-0.000293623,0.000609719,0.006014939
4/30/18 12:40,0.0941411,0.205648767,-1.345029871,-8.80365E-05,-0.001403733,-0.002917402,-0.001719577
4/30/18 12:41,0.098599436,0.252798277,-1.384765081,-8.81776E-05,-0.001631433,-0.002726305,0.000507021
4/30/18 12:42,0.158223108,0.353751133,-1.300128102,-0.000954794,-0.002724836,-0.001828798,0.000697734
4/30/18 12:45,0.144287004,0.759695367,-0.635566302,-0.001315813,-0.002498898,-0.002028692,0.000823118
4/30/18 12:49,0.12992323,0.867679379,0.381919605,-0.000912697,-0.001574737,-0.000404613,0.000581383
4/30/18 12:56,0.004947144,-0.252847572,-0.673645035,3.66951E-05,0.000714744,0.001090537,0.003006639
4/30/18 12:59,-0.134603054,-0.182130167,-0.906278064,0.001790829,0.00117197,0.001577221,0.003250558
4/30/18 13:00,-0.117068176,-0.174890554,-1.028374337,0.000803196,0.001444544,0.001680388,0.00319141
4/30/18 13:01,-0.153796789,-0.15681105,-1.183271905,0.000678024,0.001193799,0.001341164,0.002955099
4/30/18 13:03,-0.016915425,-0.201539145,-1.349332628,-0.000235315,-0.000132447,-0.000456061,0.001589663
4/30/18 13:05,0.029285558,-0.140271308,-1.425461809,0.000640833,0.000493549,0.000449364,0.002393809
4/30/18 13:06,0.022149482,-0.020101411,-1.408268034,0.000515426,0.000375525,0.000419851,0.002260806
4/30/18 13:07,0.025773685,0.083481011,-1.337808583,0.000242917,0.000250278,2.94445E-05,0.00140612
4/30/18 13:09,-0.020382253,0.293039939,-1.106292808,0.00044895,0.000404777,0.002414671,0.002127838
4/30/18 13:10,-0.039104533,0.385160526,-0.93180956,-0.00014719,0.000235504,0.001265979,0.001751853
4/30/18 13:11,-0.037925554,0.479890563,-0.710272172,-0.000139829,0.000147189,1.47189E-05,0.001729762
4/30/18 13:35,-0.27743766,2.429632348,6.079321777,0.000117794,0.002576898,0.000898182,0.005499522
4/30/18 13:36,-0.271528955,2.47875168,6.235263612,0.002414784,0.0023338,0.002142679,0.005506884
4/30/18 13:38,-0.266595225,2.666946233,6.839595153,0.002944858,0.001995289,0.002142679,0.006088494
4/30/18 13:40,-0.276375786,2.665299407,6.814809182,0.002458814,0.000677238,0.001987692,0.006051118
4/30/18 13:53,-0.122927968,0.749292879,-1.117362712,0.00160438,0.001589663,0.001854264,0.004304541
4/30/18 13:54,-0.121927363,0.741103751,-1.111307059,0.001501185,0.001567554,0.001824791,0.002840346
4/30/18 13:55,-0.121831353,0.713720902,-1.106494421,0.001206455,0.001213958,0.001095975,0.002515741
4/30/18 14:09,0.004200293,-0.497066219,-1.009166151,0.000271531,-0.000610063,0.005303966,-0.001969041
4/30/18 15:13,0.009902196,-0.499124773,-0.973120214,0.000236324,0.002575799,-0.000198979,0.001144127
4/30/18 15:14,0.006118,-0.395641071,-1.130945184,0.000177002,0.001788306,-0.000420526,0.000442356
4/30/18 15:18,-0.011896005,0.013998151,-1.380598184,0.002338922,0.000841475,6.64089E-05,0.000641953
4/30/18 15:19,-0.022498904,0.121584173,-1.360436976,0.001611019,0.000353793,0.00020617,7.07881E-06
4/30/18 15:20,-0.040058631,0.169013379,-1.426015654,0.001186887,-0.000287507,0.001113167,-0.00023605
4/30/18 15:21,-0.036821924,0.26239426,-1.353273407,0.000228351,-0.001870857,0.00049368,-0.001009311
4/30/18 15:22,0.006973276,0.333873418,-1.257584548,-0.000286972,-0.002848961,-0.000750928,-0.001641734
4/30/18 15:26,0.05479158,0.620737071,-0.711388768,-0.002098728,-0.004433415,0.000272486,-0.001347699
4/30/18 15:28,0.05306166,0.921060255,0.053126065,-0.001275601,-0.000774414,-6.28142E-05,-0.00176219
4/30/18 15:32,0.061900657,1.545388028,3.446091601,-0.000169958,0.002104027,0.001506146,-0.00019196
4/30/18 15:33,0.065568963,1.564651568,4.997885779,0.000501827,0.001764146,0.001358284,8.10541E-05
4/30/18 15:36,-0.092246733,-0.616702857,0.083594263,0.004719607,0.004726856,0.003395496,0.001938233
4/30/18 15:37,-0.124843299,-0.514422015,-0.113525318,0.002274372,0.002909572,0.001639468,-7.38433E-05
4/30/18 15:38,-0.300811722,-0.457720472,-0.061020651,0.001261686,0.000712151,0.000863259,-0.000907528
4/30/18 15:39,-0.327104939,-0.507453859,0.130280285,0.001297809,0.000273068,0.000405768,-0.002196633
4/30/18 15:40,-0.215925849,-0.559643169,0.196931542,0.000622386,-0.000993815,-0.001266569,-0.003416643
4/30/18 15:54,-0.175436086,-0.942744583,0.776302974,0.000922006,-0.000398306,0.000575184,-0.001999056
4/30/18 16:02,-0.212231882,-0.814580662,1.026697519,0.000129195,0.001033414,0.0011443,-0.009427408
4/30/18 16:03,-0.135671041,-0.813310103,1.020446126,-0.000575498,0.001084871,0.000833801,-0.011261847
4/30/18 16:04,-0.120608758,-0.85435292,1.272254508,-8.85478E-05,0.000973878,0.000641824,-0.011452184
4/30/18 16:08,0.046694201,0.009555956,-0.458127554,0.001661325,0.00139549,-0.000169839,-0.011719071
4/30/18 16:10,-0.084136913,0.107667115,-0.506033667,1.12171E-05,0.000804233,-0.000966733,-0.013224166
4/30/18 16:11,-0.010414711,0.146188945,-0.529065265,5.19197E-05,0.000184374,-0.001312743,-0.013555029
4/30/18 16:12,0.052683922,0.248441297,-0.294696093,5.19197E-05,0.000110772,-0.001290323,-0.012633159
4/30/18 16:13,0.130409749,0.278412649,0.027983666,-0.000265395,-0.000250798,-0.001260625,-0.01263574
4/30/18 16:15,0.241246256,0.447821335,0.206408121,0.000793007,0.0007046,-0.000299167,-0.010216996
4/30/18 16:19,0.116829274,-0.778073318,-0.408919645,-7.35896E-05,-0.001592426,-0.00199798,-0.012004251
4/30/18 16:27,0.105158892,-1.054782759,0.642572779,0.000369213,0.000317355,0.000472486,-0.011058808
4/30/18 16:28,0.066029101,-0.946600741,0.144760776,0.000568542,8.10937E-05,-0.000716549,-0.011048974
4/30/18 16:30,0.054983865,-0.736063579,-0.550107348,0.000679436,-0.00030271,-0.000583556,-0.010762391
4/30/18 16:31,-0.016948097,-0.720316606,-0.899817811,0.00022922,0.000103533,-0.000745555,-0.010644831
4/30/18 16:32,-0.017512795,-0.577030439,-1.150190308,-5.18391E-05,3.69224E-05,-0.000782903,-0.01034936
4/30/18 16:34,0.002905889,-0.465962922,-1.247282587,-0.000730924,-8.13614E-05,-0.001048544,-0.009361881
4/30/18 16:40,0.021512789,-0.244116401,-1.548069993,0.000369303,-0.00028093,-0.007551723,-0.009420849
4/30/18 16:42,-0.082164144,-0.113639744,-1.696378064,6.63103E-05,-0.000819796,-0.009208117,-0.010138528
4/30/18 16:45,0.005489091,0.23296442,-1.607881701,-0.000649993,-0.002932357,-0.010458838,-0.010178159
4/30/18 16:46,0.003198499,0.334591154,-1.556360263,-0.000539043,-0.003530594,-0.010333266,-0.010458683
4/30/18 16:48,-0.04259578,0.430110508,-1.280222033,0.000310565,-0.00783418,-0.010842413,-0.009644944
4/30/18 16:50,-0.045174929,0.552347825,-0.84406371,-0.002283848,-0.007272836,-0.011692562,-0.010107172
4/30/18 16:52,-0.045581879,0.743722282,-0.300413663,-0.004375042,-0.008395203,-0.010582872,-0.009621841
4/30/18 16:58,0.244738152,-3.046274452,10.08891773,-0.001996395,-0.003031987,-0.0014453,-0.002048539
4/30/18 17:04,0.06094829,-1.207039041,-0.197434075,-0.002134838,0.000791234,-0.000910665,0.003829123
4/30/18 17:05,0.05881894,-1.042514488,-0.641470073,-0.001895947,0.001156975,-0.000738971,0.004038068
4/30/18 17:09,0.023275416,-0.512220394,-1.54679881,0.002932332,0.002296345,0.001735312,0.005408357
4/30/18 17:10,0.013574672,-0.399256872,-1.649168139,0.003058721,0.00199662,0.001525621,0.004674085
4/30/18 17:11,-0.012163455,-0.276683239,-1.74235414,0.002123419,0.001457879,0.001633572,0.004276594
4/30/18 17:12,-0.063748366,-0.145415774,-1.810989564,0.001247377,-0.000432922,0.001019712,0.003495642
4/30/18 17:13,-0.024939367,-0.018027876,-1.836617831,0.000858638,-0.000649429,0.001448486,0.002874721
4/30/18 17:14,-0.00331583,0.106502939,-1.812823137,-0.000634127,-0.001700553,0.000768083,0.0018721
4/30/18 17:16,0.085353531,0.352671235,-1.653855082,-0.00066413,-0.001477171,0.000850492,0.001156222
4/30/18 17:17,0.076225866,0.485064054,-1.506984744,-0.001678205,-0.001312814,0.00057457,0.000880431
4/30/18 17:22,0.065033943,1.263265088,0.30716177,0.000366006,0.001453263,0.001703593,0.000403369
4/30/18 17:23,0.055879694,1.455317582,1.062915425,0.000425713,0.002099278,0.001060771,0.000306173
4/30/18 17:24,0.103088353,1.657383764,2.047178124,0.000507897,0.002472842,0.001423277,0.000836783
4/30/18 17:26,0.021862017,1.736245635,2.99168315,0.000989824,0.002331107,0.000971295,0.001569014
4/30/18 17:27,-0.024294402,1.790512555,4.003913536,0.001086859,0.001889865,0.000814211,0.000709334
4/30/18 17:28,0.028023206,1.465731969,3.496538285,0.001672853,0.001702875,0.00070215,0
4/30/18 17:29,0.040126723,0.5652827,0.080874402,0.001963947,0.001784877,0.000754365,-0.000507789
4/30/18 17:30,0.092941826,0.677316218,0.591382857,0.001582885,0.001053017,0.000078405,-0.001575717
4/30/18 17:31,0.095055182,0.517251086,0.755228621,0.001339957,0.000571303,0.000123307,-0.00274291
4/30/18 17:47,0.126461686,-0.069869343,-0.942467701,0.000224062,-0.000511416,0.003493033,-0.005470925
4/30/18 17:50,0.098632056,0.099124536,-0.909026985,-1.49331E-05,1.85171E-05,0.003065023,-0.0092324
4/30/18 17:51,0.0627074,0.097164324,-0.908997587,-0.00070154,-0.000720198,0.002515094,-0.008806412
4/30/18 17:54,0.025710718,0.122957456,-0.87681917,0.000365605,0.004226262,0.003061494,-0.007878429
4/30/18 17:56,-0.011574963,0.254031732,-0.83986955,-1.86711E-05,0.004002928,0.002225442,-0.008065901
4/30/18 17:57,0.04287382,0.294908105,-0.815308792,0.00044432,0.004006497,0.001893177,-0.008038833
4/30/18 18:01,-0.031359697,0.521674366,-0.778385399,0.004021674,0.003237624,-6.36322E-05,-0.003181609
4/30/18 18:02,-0.135437203,0.530829366,-0.716719689,0.003560595,0.002814021,-0.000708954,-0.004187443
4/30/18 18:03,-0.194884372,0.967012454,0.913483577,0.001005137,5.95637E-05,-0.003149579,-0.00629901
4/30/18 18:19,-0.015493665,0.341487771,-1.536927225,0.000500407,-0.000336244,-0.002815873,-0.006505292
4/30/18 18:22,0.044452115,0.324586846,-1.574949168,0.00067196,-0.001703205,-0.003465719,-0.005691792
4/30/18 18:23,0.05065603,0.321435179,-1.592663319,0.000119504,-0.001777619,-0.0051536,-0.006206727
4/30/18 18:24,0.050113491,0.329872086,-1.605139992,-0.000836232,-0.002262052,-0.005434539,-0.007894265
4/30/18 18:25,0.038969428,0.332522787,-1.609831997,-0.001911245,-0.003523457,-0.004874705,-0.00815168
4/30/18 18:31,0.101832214,-0.004880387,-1.181078998,-0.000950699,-0.000673617,-0.005957622,-0.002731893
4/30/18 18:32,0.151496174,-0.075648138,-1.171144599,-0.001025073,-0.00176552,-0.005521928,-0.003389326
4/30/18 18:33,0.071774028,-0.123174504,-1.190045755,-0.001017591,-0.003381994,-0.005978347,-0.003628909
4/30/18 18:36,0.015370212,-0.110209151,-1.110568583,0.000277345,-0.001408301,-0.004966887,-0.000142044
4/30/18 18:37,0.030755757,-0.084109631,-1.151454274,-0.000741207,-0.001977201,-0.005063216,-0.000381689
4/30/18 18:38,-0.030949908,-0.017078293,-1.164524894,-0.002366811,-0.005392584,-0.005025579,-0.001145956
4/30/18 18:39,-0.019440594,0.040065288,-1.183611264,-0.002126968,-0.006441123,-0.005025541,-0.000561739
4/30/18 18:43,-0.040144457,0.057465311,-0.77979754,-0.003032952,-0.002605164,0.00200455,0.00433193
4/30/18 18:44,0.00644977,-0.017441228,-0.729914243,-0.004323351,-0.002777302,0.001426105,0.001080688
4/30/18 18:49,-0.072574154,-0.914959915,0.886514765,0.001552761,0.001424759,0.004432584,0.005344581
4/30/18 18:50,-0.075241027,-0.968294813,0.60712118,0.001153029,0.001868962,0.003406333,0.00776222
4/30/18 18:51,-0.18051014,-0.833162403,0.081160049,4.50264E-05,0.004950493,0.001227157,0.006874128
