,Pos_Change_Signal,acf_value,skew,kurtosis,Y_5,Y_10,Y_20,Y_60
2018-04-16 19:49:00,1,-0.049037299,0.580654961,2.204338558,-0.000381398,-0.000318027,-0.010151043,-0.004704099
2018-04-16 19:52:00,1,-0.05040098,0.732354224,4.012034662,-0.00014183,0.000508632,-0.007404509,-0.005614711
2018-04-16 20:01:00,1,-0.029707077,0.43965051,0.3719797,-0.007185213,-0.008460088,-0.006990026,-0.004415853
2018-04-16 20:02:00,1,-0.016300033,0.329568798,0.145062114,-0.0072103,-0.007909118,-0.006183581,-0.004810191
2018-04-16 20:03:00,1,-0.029100415,0.220737832,-0.056037428,-0.005830204,-0.006451897,-0.004988227,-0.003935951
2018-04-16 20:30:00,1,0.014991014,0.680622614,-0.036906777,-0.003268454,-0.003043381,-0.00495161,-0.002436466
2018-04-16 20:31:00,1,0.043039748,0.666864342,0.057557874,-0.002527316,-0.002292235,-0.004226755,-0.00240958
2018-04-16 20:34:00,1,-0.093415277,0.312898157,0.669469946,-0.000284609,-0.000240446,-0.002149489,4.90706E-06
2018-04-16 20:35:00,1,-0.326662833,0.176627562,0.953931853,0.000225811,0.000373276,-0.001335428,0.000265083
2018-04-16 20:38:00,1,-0.43902361,0.053477122,0.529990029,-0.000456513,-0.000608618,-0.000956792,-0.001271013
2018-04-16 20:40:00,1,-0.295540363,-0.18287265,0.459472941,0.000147431,-0.001914054,-0.000382811,-0.001256405
2018-04-16 20:41:00,1,-0.302535995,-0.070450824,0.603768733,6.89192E-05,-0.001938965,0.000515421,-0.003588312
2018-04-16 20:45:00,1,-0.385987799,0.25197563,0.308428876,-0.002061182,-0.001708066,-0.001472133,-0.001020875
2018-04-16 20:46:00,1,-0.376331837,0.296738175,0.512065884,-0.002007746,-0.00100132,0.001050208,-0.001006425
2018-04-16 20:47:00,1,-0.376924667,0.470453161,0.672784893,-0.00187527,-0.00112418,0.001310922,-0.000490908
2018-04-16 20:48:00,1,-0.392007844,0.68772814,0.85724314,-0.001845819,-0.000348386,0.002199704,-0.000436956
2018-04-16 20:49:00,1,-0.388974677,0.720293899,1.093498036,-0.000977652,-5.89539E-05,0.001709859,0.000176862
2018-04-16 23:10:00,-1,-0.021516894,-0.90537145,-0.30643806,-6.93717E-05,-0.002979623,-0.002925272,0.001986284
2018-04-16 23:11:00,-1,-0.055159447,-0.91001582,-0.222865119,-7.42929E-05,-0.002746466,-0.001600458,0.00133332
2018-04-16 23:12:00,-1,-0.062915517,-0.80452653,-0.435086999,-0.00068146,-0.00305107,-0.000755313,0.000952781
2018-04-16 23:15:00,-1,-0.077003135,-0.550675132,-0.774367568,-0.002910453,-0.003068577,0.001660293,-0.000568057
2018-04-16 23:16:00,-1,-0.107317195,-0.416621028,-0.934874168,-0.002672371,-0.004036024,0.002667826,-0.001131075
2018-04-16 23:17:00,-1,-0.114324139,-0.287156115,-1.037845715,-0.002371226,-0.002954152,0.002257802,-0.000874192
2018-04-16 23:20:00,-1,-0.18900534,-0.50289524,0.29873226,-0.000158585,5.45135E-05,0.002591868,0.004148178
2018-04-16 23:21:00,-1,-0.151941212,-0.660378889,0.396441561,-0.001367306,0.001149163,0.00118879,0.003348226
2018-04-16 23:22:00,-1,-0.175400287,-0.709185719,0.223697137,-0.000584312,0.002302783,0.002753198,0.003580148
2018-04-16 23:24:00,-1,-0.288162201,-0.819302446,-0.023227156,0.001487291,0.00492809,0.002439356,0.003187761
2018-04-16 23:26:00,-1,-0.286842554,-0.666270581,-0.559008819,0.002519915,0.006731017,0.00356153,0.003085363
2018-04-16 23:27:00,-1,-0.218869496,-0.524868934,-0.858959907,0.002888783,0.005227397,0.002878873,0.001119958
2018-04-16 23:30:00,-1,-0.158711415,-0.203372593,-1.251541754,0.004529328,0.002537216,0.005243118,0.002338996
2018-04-16 23:31:00,-1,-0.179839514,-0.099480387,-1.275238236,0.004200517,3.95808E-05,0.002246015,0.001810823
2018-04-16 23:32:00,-1,-0.156356322,-0.055969278,-1.175501062,0.002331878,0.00044938,0.00103235,0.00067664
2018-04-16 23:33:00,-1,-0.189895635,-0.080420228,-1.10341529,0.001792389,-0.000637162,0.000557961,5.92525E-05
2018-04-17 00:21:00,-1,0.025817547,-0.943703905,0.157445277,-0.001628934,-0.00038487,0.000350708,0.00068147
2018-04-17 00:27:00,-1,0.052828844,-0.466471456,-1.128320136,0.002444681,0.002073495,0.001222241,0.002855658
2018-04-17 00:30:00,-1,0.070759332,-0.112802578,-1.354361297,0.001320229,0.001384302,0.000360907,0.000840469
2018-04-17 00:31:00,-1,0.076535366,-0.160368564,-1.444919163,0.000241994,0.000735861,-0.000419984,-0.000810138
2018-04-17 00:33:00,-1,0.0816298,-0.129757506,-1.347419674,4.42393E-05,-0.000997556,0.000799862,-0.000992421
2018-04-17 00:47:00,-1,0.110928844,-0.274932064,-0.827515237,0.001137112,0.000484424,0.001473046,0.001245663
2018-04-17 00:49:00,-1,0.089800597,-0.320300626,-0.515535844,0.00167086,0.001655638,0.00116636,0.000978556
2018-04-17 00:50:00,-1,0.132672525,-0.347913081,-0.372177253,0.000543835,0.00135415,0.000929125,0.001235538
2018-04-17 00:51:00,-1,0.085373705,-0.301645348,-0.383918159,6.93679E-05,0.001314236,-7.88542E-05,0.001047634
2018-04-17 00:52:00,-1,0.044951204,-0.33674524,-0.285544106,-0.000651946,-0.000286572,-0.000691446,9.87498E-05
2018-04-17 01:05:00,-1,-0.16065784,0.211874905,-1.264274085,0.000518516,0.001674703,0.001022606,-0.00038533
2018-04-17 01:06:00,-1,-0.167774635,0.183558283,-1.321963963,-0.00098725,0.000982313,0.000508434,-0.001234062
2018-04-17 01:36:00,-1,0.042540389,-1.027938989,0.941995651,0.003232939,0.003391378,0.003218086,0.005926593
2018-04-17 01:37:00,-1,0.054795621,-1.016022076,0.474312,0.002465079,0.002633377,0.00118799,0.005821347
2018-04-17 01:38:00,-1,-0.007698603,-0.865730717,-0.105023892,0.002627504,0.001865478,1.97929E-07,0.005294791
2018-04-17 01:39:00,-1,-0.015497141,-0.715075831,-0.531953558,0.002488609,0.002058173,1.9988E-05,0.005150579
2018-04-17 01:40:00,-1,-0.000693274,-0.71400783,-0.53181265,-0.000163103,9.85334E-05,-0.002102966,0.003006353
2018-04-17 01:42:00,-1,0.102935162,-0.720873096,-0.541374044,0.000167885,0.000158207,-0.001283824,0.002982422
2018-04-17 01:43:00,-1,0.005062822,-0.808181552,-0.443283667,-0.000760029,-4.93525E-06,-0.001401611,0.00284764
2018-04-17 01:59:00,-1,-0.069753696,-0.730102366,-0.916301311,0.001093383,0.001029066,0.003220779,0.004338701
2018-04-17 02:00:00,-1,-0.153765502,-0.614476223,-1.145071519,0.000994336,0.000915185,0.003462861,0.004239333
2018-04-17 02:02:00,-1,-0.13528981,-0.460293331,-1.32756606,0.000188075,-0.00125581,0.004647682,0.004251954
2018-04-17 02:03:00,-1,-0.138130134,-0.469542487,-1.315659206,-2.45132E-05,-0.001769102,0.001369181,0.00413166
2018-04-17 02:04:00,-1,-0.082588758,-0.505607715,-1.258532009,-6.42464E-05,0.001245392,0.002209087,0.006068615
2018-04-17 02:07:00,-1,-0.069186145,-0.541571571,-1.111774531,-0.001443613,0.002471404,0.004231184,0.012091074
2018-04-17 02:13:00,-1,-0.088928881,-0.461712354,-0.927035399,0.004227901,0.003143845,0.005569803,0.017204503
2018-04-17 02:16:00,-1,-0.073968341,-0.485507073,-0.889803505,0.003254037,0.002735398,0.003150349,0.012171236
2018-04-17 03:08:00,1,0.128876559,1.797334547,3.327739718,0.002615838,0.003001352,0.00457269,0.005802432
2018-04-17 03:12:00,1,0.136643869,1.212595717,0.186865489,-0.001196669,-0.000826832,0.001605222,0.000778
2018-04-17 03:14:00,1,0.098678261,0.903537866,-0.740804718,0.001133654,0.000350314,0.002218654,0.002777989
2018-04-17 03:15:00,1,0.094070525,0.758118058,-1.073466558,0.001489044,0.000686128,0.002311424,0.003012151
2018-04-17 03:20:00,1,0.125201871,0.165214602,-1.813727284,-0.000801722,0.000821352,-0.00247805,0.001506071
2018-04-17 03:21:00,1,0.1246369,0.057721976,-1.864376361,0.000398817,0.001882222,-0.001629314,0.002203222
2018-04-17 03:31:00,1,0.053351308,-1.297748918,0.41553392,-1.45635E-05,-0.003504939,-0.003092502,0.000432049
2018-04-17 03:33:00,1,0.071975568,-1.622256366,1.97955185,-0.00286903,-0.001703941,-0.003150787,0.001441797
2018-04-17 03:34:00,1,0.086157362,-1.737072404,2.877500168,-0.002742711,-0.002204033,-0.002810871,0.001252512
2018-04-17 03:36:00,1,-0.082408555,-1.312904325,1.6244455,-0.003490427,-0.002111732,-0.00274768,0.001776768
2018-04-17 03:37:00,1,-0.15833101,-1.00459281,0.384367998,-0.003215066,-0.00182597,-0.002437864,0.003413786
2018-04-17 03:39:00,1,-0.113464824,-0.680171506,-0.15589064,0.000540159,-2.4535E-05,0.001747435,0.005378806
2018-04-17 04:02:00,1,0.16371122,0.547215157,-1.252545234,-0.000436466,-0.001678716,0.000106933,0.003372181
2018-04-17 04:03:00,1,0.152228915,0.568931485,-1.215000738,0.000194109,-1.94109E-05,0.000126365,0.003547144
2018-04-17 04:05:00,1,0.139751046,0.623645977,-1.138573738,-0.000586985,-8.73201E-05,-0.000198896,0.00431769
2018-04-17 04:06:00,1,0.131996505,0.635703284,-1.137649795,-0.001970255,0.000242618,-0.000116457,0.004109955
2018-04-17 04:09:00,1,0.026982068,0.853454245,-0.487188234,-0.001666497,-0.000993001,-0.001986001,0.001889123
2018-04-17 04:10:00,1,-0.032282902,0.703019767,-0.765639222,0.000499959,0.000485203,0.000315508,0.004513996
2018-04-17 04:16:00,1,-0.377671513,0.175937296,-1.400914715,-0.000358988,-0.000358988,0.001081815,0.004798021
2018-04-17 04:19:00,1,-0.376093705,-0.171126025,-1.455424569,-0.000116369,-0.000993988,0.00138654,0.00336986
2018-04-17 04:20:00,1,-0.392539512,-0.299019463,-1.35754066,-9.68382E-05,-0.000169612,0.002576401,0.003672672
2018-04-17 04:22:00,1,-0.439482525,-0.571639704,-1.00780919,-0.001241729,0.000281373,0.002304349,0.004007141
2018-04-17 04:24:00,1,-0.447470682,-0.840611953,-0.385584019,-0.00087772,0.00013578,0.0016924,0.0037677
2018-04-17 04:25:00,1,-0.437092612,-0.962246433,0.031625907,-7.27813E-05,0.000883079,0.002149473,0.004890707
2018-04-17 04:26:00,1,-0.415606527,-1.105280287,0.644054072,0.000111617,0.001441321,0.002033378,0.004556903
2018-04-17 04:33:00,1,-0.473933585,-0.563232852,3.393276917,0.001134132,0.000959814,0.002506181,0.004158999
2018-04-17 04:37:00,1,-0.460783186,0.288535834,2.287778806,-6.75633E-05,-0.000580774,0.000692282,0.002923421
2018-04-17 04:40:00,1,-0.227125845,0.393468154,0.555787739,-0.000522628,0.000193566,0.001098486,0.002521195
2018-04-17 04:42:00,1,-0.104166265,0.380797078,0.053191548,-0.000513245,0.000997062,0.000958341,0.002768348
2018-04-17 04:44:00,1,-0.108259621,0.68167892,-0.817043743,0,0.00159756,0.000987389,0.003301624
2018-04-17 04:45:00,1,-0.110368128,0.534045187,-1.067662783,0.000716568,0.001994771,0.002362932,0.005712985
2018-04-17 04:50:00,1,0.026429938,-0.059438278,-1.434234884,0.001277288,0.000904745,0.001252903,0.00582985
2018-04-17 04:52:00,1,0.030670684,-0.150847511,-1.273917624,-0.000236929,-3.86823E-05,0.00084134,0.004443628
2018-04-17 04:55:00,1,0.138049767,-0.160973201,-0.778981606,-0.000372067,0.000367428,0.001048552,0.004111871
2018-04-17 04:58:00,1,0.001040254,-0.509882714,-0.406836626,-0.000212913,-9.86246E-06,0.000145036,0.000232058
2018-04-17 05:00:00,1,-0.065963432,-0.465476165,-0.422409327,0.00073977,0.000347843,-5.02719E-06,0.003828205
2018-04-17 05:02:00,1,-0.018180753,-0.483487954,-0.259984679,0.000817388,0.000880056,0.000739827,-0.001813109
2018-04-17 05:03:00,1,-0.002106478,-0.381183573,-0.500549735,0.000203094,0.00118955,0.000749706,-0.001397479
2018-04-17 05:05:00,1,0.014031161,-0.210913109,-0.270231115,-0.000391638,0.000680874,0.000371544,-0.006405316
2018-04-17 05:07:00,1,0.020564372,0.108248525,-0.919814915,6.26165E-05,0.000555432,-0.000444693,-0.005942968
2018-04-17 05:08:00,1,0.053389865,0.175986929,-1.166843869,0.000986255,0.0001549,0.00023206,-0.00491658
2018-04-17 05:10:00,1,0.129723061,-0.044169153,-1.213398706,0.001072932,-0.000352747,-0.000227111,-0.005068932
2018-04-17 05:15:00,1,0.094225158,-0.117267991,-0.580950073,-0.001424151,-0.00030912,0.000183425,-0.006062876
2018-04-17 05:16:00,1,0.09587562,-0.170279049,-0.518779931,-0.000907862,-0.000598868,0.000115679,-0.005861608
2018-04-17 05:17:00,1,0.081906323,-0.247694083,-0.423616932,-0.000632578,-0.00099957,0.000656722,-0.005828412
2018-04-17 05:19:00,1,0.106333555,-0.171224217,-0.107128245,0.000280088,-0.001744509,0.001188779,-0.006470631
2018-04-17 05:22:00,1,0.091193531,0.046584376,0.272587581,-0.000367224,0.001652509,0.001067656,-0.006841968
2018-04-17 05:25:00,1,0.118038228,0.236427776,-0.513709716,-0.000989836,0.000492697,0.002969509,-0.004948988
2018-04-17 05:26:00,1,0.099569151,0.155032927,-0.583873493,-0.000318841,0.000714976,0.004144928,-0.006502609
2018-04-17 05:28:00,1,0.154551127,0.387656293,-0.626098206,0.0012422,0.001339063,0.003601124,-0.004741435
2018-04-17 05:33:00,1,0.303448325,-0.052646381,1.259457578,9.67424E-05,0.000231912,0.003350455,-0.005010718
2018-04-17 05:35:00,1,0.175550131,-0.194807498,1.463644862,-0.000183391,0.002475592,0.002876158,-0.005752701
2018-04-17 05:37:00,1,0.107341196,-0.2464428,1.244332637,-0.000222174,0.002021764,0.001249849,-0.0066353
2018-04-17 05:39:00,1,0.167955428,-0.394360238,0.832455285,0.000318562,0.002374735,0.000376482,-0.00575825
2018-04-17 05:40:00,1,0.167299232,-0.528063069,1.019518517,0.002659471,0.003494538,0.002403641,-0.005662044
2018-04-17 05:46:00,1,0.128919125,1.256425993,3.752472468,-4.32988E-05,-0.001371321,-0.010396713,-0.01044463
2018-04-17 05:47:00,1,0.114100467,1.148721954,2.387042778,0.000423995,-0.000770357,-0.009150086,-0.009131014
2018-04-17 05:50:00,1,-0.058167555,0.852425917,0.312135782,-0.000432915,-0.001087098,-0.009596285,-0.009610715
2018-04-17 05:51:00,1,-0.065048145,0.741516539,-0.122896476,-0.00132808,-0.001828443,-0.009771517,-0.006793393
2018-04-17 05:53:00,1,-0.095955252,0.486532049,-0.711125089,-0.004565968,-0.006399284,-0.009011846,-0.006610983
2018-04-17 05:54:00,1,-0.099791153,0.359021464,-0.916062695,-0.002661059,-0.00666487,-0.00895059,-0.007420168
2018-04-17 05:55:00,1,-0.087843994,0.231872579,-1.054221775,-0.000654466,-0.010110539,-0.009095154,-0.006525027
2018-04-17 05:56:00,1,-0.076028734,0.112280978,-1.059854448,-0.000501029,-0.009037786,-0.008011641,-0.005410146
2018-04-17 05:57:00,1,-0.057182519,0.019932192,-1.038586646,-0.005079717,-0.008386189,-0.007721077,-0.005745021
2018-04-17 07:20:00,1,0.057739287,-0.83700963,1.679493716,-0.000740838,-6.27697E-05,0.000886332,0.002901356
2018-04-17 07:21:00,1,0.115207595,-0.196371839,0.496402882,0.000750962,0.000673443,0.001196694,0.003217023
2018-04-17 07:22:00,1,0.097889945,0.477806911,-0.717149648,0.000813826,0.002122771,0.00174455,0.003392363
2018-04-17 07:33:00,1,0.186560198,0.367077658,-1.130109363,-0.000585109,-0.000725149,-0.000498068,0.002292468
2018-04-17 07:34:00,1,0.187050627,0.234063436,-1.223641982,-0.000628494,-4.35245E-05,-0.000430409,0.002572977
2018-04-17 07:35:00,1,0.165439941,0.12188606,-1.291144133,-0.000445188,0.000425647,-9.19011E-05,0.002461788
2018-04-17 07:37:00,1,0.190608367,-0.070249926,-1.300527719,-9.65585E-05,0.000841936,0.000251555,0.001886665
2018-04-17 07:38:00,1,0.198260216,-0.165034729,-1.237559286,-0.000140121,0.00071609,0.000120961,0.001833771
2018-04-17 07:40:00,1,0.147759396,-0.321917887,-1.01806863,0.000871223,0.000909936,0.000624432,0.001209764
2018-04-17 07:42:00,1,0.134985151,-0.362313876,-0.953968625,0.000938586,0.000232227,0.001073858,0.005195893
2018-04-17 07:45:00,1,0.133960559,-0.373909208,-1.043589589,3.86787E-05,-0.000517328,0.001967781,0.00610157
2018-04-17 07:47:00,1,0.114290178,-0.387534199,-1.019821213,-0.000705696,-0.000589884,0.002798422,1.93341E-05
2018-04-17 07:49:00,1,0.095003176,-0.474750546,-1.046614447,-0.000730219,-0.000198412,0.000894402,0.001339186
2018-04-17 07:50:00,1,0.073174704,-0.488433339,-1.046517728,-0.000555985,-0.000285245,0.000265906,0.001861535
2018-04-17 07:52:00,1,-0.048717602,-0.615951571,-0.866158201,0.000115893,0.000841435,0.002795562,0.001683257
2018-04-17 07:53:00,1,-0.063277756,-0.753562938,-0.542622144,3.38662E-05,0.002056547,0.003623873,0.002128924
2018-04-17 07:55:00,1,0.008287991,-0.965172456,0.314365671,0.000270891,0.002486395,0.001726932,0.001794655
2018-04-17 07:57:00,1,0.092398191,-0.775378552,0.017095915,0.000725458,0.003390307,0.000909241,-0.005165067
2018-04-17 07:59:00,1,0.105145101,-1.062238424,1.04573112,0.001450864,0.001093032,0.001223592,-0.002591671
2018-04-17 08:03:00,1,0.341152909,1.612944296,4.476970489,0.001954992,0.00156411,-0.000280223,-0.00480434
2018-04-17 08:08:00,1,0.491766037,1.677955832,2.025988695,-0.00039012,-0.002442875,-0.003252605,-0.007589219
2018-04-17 08:09:00,1,0.505393392,1.557574448,1.690242814,-5.31332E-05,0.000130418,-0.000763379,-0.0048641
2018-04-17 08:10:00,1,0.034659398,1.531805672,1.67834402,0.00090384,0.000836173,3.36403E-05,-0.004238865
2018-04-17 08:13:00,1,-0.080073567,1.178941536,0.203464701,-0.002053556,-0.001841452,-0.000828943,-0.008884283
2018-04-17 08:15:00,1,-0.282571099,1.069258237,0.029916497,-6.76061E-05,-0.002385528,0.000825567,-0.007668653
2018-04-17 08:16:00,1,-0.279289603,1.006584575,-0.029499084,0.000222201,-0.002072457,0.000685924,-0.007381123
2018-04-17 08:20:00,1,-0.25731396,0.767886595,-0.246866233,-0.002318079,-0.000801862,-0.000801862,-0.003882782
2018-04-17 08:21:00,1,-0.256916862,0.69152308,-0.302105409,-0.002294148,-0.000753383,0.001284615,-0.00426917
2018-04-17 08:23:00,1,-0.269213174,0.573763732,-0.266592843,-0.001024036,0.001014377,0.004747347,-0.006785374
2018-04-17 08:34:00,1,-0.198928208,-0.107897134,-0.069199357,-0.001408698,0.005074284,0.001509609,-0.005431427
2018-04-17 08:35:00,1,-0.196464167,-0.135686572,-0.168018127,-0.001693583,0.004058036,-0.000757335,-0.004655953
2018-04-17 08:36:00,1,-0.235525569,-0.154918671,-0.196490748,0.000820614,0.001892239,-0.004334772,-0.004894913
2018-04-17 08:37:00,1,-0.24391496,-0.122278684,-0.107663209,0.003206119,-0.001023447,-0.006788668,-0.004239224
2018-04-17 08:38:00,1,-0.182111269,-0.078104297,0.095846733,0.004776657,0.000289969,-0.007263702,-0.004051832
2018-04-17 08:39:00,1,-0.171359453,-0.130678929,0.394630477,0.006492128,0.000478408,-0.003646798,-0.003820694
2018-04-17 08:44:00,1,0.068907643,1.539341871,3.481280694,-0.00597493,-0.003546679,-0.010697435,-0.01107658
2018-04-17 08:45:00,1,0.154470773,1.474044643,2.390178943,-0.004175805,-0.00479591,-0.01056734,-0.0099234
2018-04-17 08:46:00,1,0.078286169,1.319358322,1.848670564,-0.002066932,-0.00621525,-0.007742563,-0.007699394
2018-04-17 08:50:00,1,0.009441063,1.251467179,1.72726415,-0.000622705,-0.000405549,-0.005824779,-0.006249438
2018-04-17 08:54:00,1,0.007466855,1.067063073,1.188688835,-0.00655008,-0.007176208,-0.010017871,-0.008163566
2018-04-17 08:55:00,1,-0.010845692,1.061395481,1.186059232,0.000217291,-0.005799243,-0.007735736,-0.005630239
2018-04-17 09:46:00,-1,-0.148823411,-1.175883482,0.57634468,6.81699E-05,-0.000184505,-0.001388646,0.001612189
2018-04-17 09:49:00,-1,-0.094847093,-1.069935874,1.812917281,1.92302E-05,4.83669E-05,-0.001714402,-3.90431E-05
2018-04-17 09:50:00,-1,-0.081979359,-0.435225129,0.168211953,0,-9.71204E-06,1.45681E-05,0.000335065
2018-04-17 09:52:00,-1,-0.165843602,-0.255951855,0.230273695,2.42801E-05,-0.001039382,0.000592629,0.000815617
2018-04-17 09:54:00,-1,-0.10990498,-0.021770325,0.401000094,2.91361E-05,-0.000942068,0.001233429,0.001277133
2018-04-17 09:56:00,-1,-0.024289767,0.73739627,-0.777997612,-0.001121612,-0.001204363,0.00141804,0.001427753
2018-04-17 09:57:00,-1,0.002531357,0.751716866,-0.800666656,-0.001063637,-0.001607498,0.00145677,0.000160245
2018-04-17 10:01:00,-1,0.00829861,0.259478922,0.025581461,-8.28443E-05,0.001750427,0.002513333,0.000179691
2018-04-17 10:03:00,-1,0.0166635,-0.202867983,0.063551007,-0.000632185,0.00278142,0.002888599,0.000583555
2018-04-17 10:05:00,-1,0.145270998,-0.155218062,-0.052924843,0.001390733,0.002762015,0.002902838,0.000286899
2018-04-17 10:08:00,-1,0.177759222,-0.365535177,-0.088341693,0.003415764,0.003517951,0.003897502,-0.000579059
2018-04-17 10:09:00,-1,0.147398949,-0.402884489,-0.277260524,0.00297218,0.003171428,0.003633551,-0.000646972
2018-04-17 10:10:00,-1,0.126877021,-0.540226651,-0.175867543,0.001369377,0.001330336,0.00181593,-0.002393983
2018-04-17 10:11:00,-1,-0.066302949,-0.813641635,-0.30562007,0.000790693,0.000761574,0.001664474,-0.003528709
2018-04-17 10:12:00,-1,-0.024044006,-0.967958192,-0.338842193,0.000887931,0.000878031,0.001178925,-0.002887814
2018-04-17 10:43:00,-1,0.091641231,-0.753740888,3.542700741,-0.000984476,2.90978E-05,-0.002158088,-0.003695423
2018-04-17 10:44:00,-1,0.036702145,0.762989408,0.464878898,-0.001386976,-5.33452E-05,-0.002177455,-0.003705069
2018-04-17 10:45:00,-1,0.029396284,0.757780833,0.450878116,-0.000999006,6.78936E-05,-0.002419922,-0.003700201
2018-04-17 10:49:00,-1,-0.012918393,-1.910674368,4.360342834,0.001335483,0.000174827,-0.002321312,-0.002389495
2018-04-17 10:50:00,-1,0.145937466,-1.649076129,2.571127381,0.001067966,-0.000194176,-0.002713605,-0.002606809
2018-04-17 10:51:00,-1,0.125785397,-1.42789176,1.464648304,0.000882978,-0.001485609,-0.003446488,-0.002970829
2018-04-17 10:52:00,-1,0.103416515,-1.296243836,0.979861157,-0.000630574,-0.002134713,-0.003109977,-0.003367331
2018-04-17 10:54:00,-1,0.166398865,-1.262089246,0.912971892,-0.001159108,-0.002124223,-0.00372486,-0.003297881
2018-04-17 10:57:00,-1,0.174870307,-1.07907917,0.177339475,-0.001505088,-0.002825682,-0.002743339,-0.0023693
2018-04-17 10:59:00,-1,0.088304183,-0.770340843,-0.730146483,-0.000966235,-0.002495703,-0.002320907,-0.002481331
2018-04-17 11:02:00,-1,0.067683075,-1.063004949,0.679112478,-0.001322584,-0.000977351,-0.001152399,7.27421E-05
2018-04-17 11:05:00,-1,-0.042628818,-0.766673865,-0.606935905,-0.001293108,-0.00139539,-0.000952816,0.000437323
2018-04-17 11:07:00,-1,-0.051709037,-0.896579839,0.2089055,0.000345691,8.25762E-05,0.000584266,0.001538372
2018-04-17 11:08:00,-1,-0.01114783,-0.932006934,0.178839874,0.000184822,0.000160478,0.000540443,0.001509151
2018-04-17 11:09:00,-1,-0.007496757,-0.845681811,-0.194771978,-7.32087E-05,0.000175234,0.003606893,0.001216706
2018-04-17 11:11:00,-1,-0.080232028,-0.683878508,-0.678494856,-0.000292227,-0.000301773,0.001110657,0.001816677
2018-04-17 11:13:00,-1,-0.079171824,-0.457230363,-1.131114091,-2.43398E-05,0.000146233,9.73592E-06,0.004318073
2018-04-17 11:16:00,-1,-0.05882835,-0.154948959,-1.376933321,-9.54887E-06,0.000730781,0.000789243,0.003819547
2018-04-17 11:17:00,-1,-0.065342327,-0.042393719,-1.412290564,8.78274E-05,0.000501648,0.000316646,0.003203654
2018-04-17 11:18:00,-1,-0.102175964,0.02583566,-1.475497236,0.000170577,0.000379905,0.00015091,0.002945381
2018-04-17 11:21:00,-1,-0.098306035,0.363626571,-1.332517,0.000740337,0.001412856,0.000725916,0.004487036
2018-04-17 11:22:00,-1,-0.148820525,0.4993396,-1.198379004,0.000413784,-9.7361E-06,9.7361E-05,0.003130157
2018-04-17 11:23:00,-1,-0.143456478,0.643365614,-0.981894647,0.000209292,-0.000136478,-7.78759E-05,0.002890949
2018-04-17 11:26:00,-1,-0.115441455,1.032046083,0.141204998,0.000672022,5.84198E-05,0.000905701,0.003802347
2018-04-17 11:28:00,-1,-0.142208588,0.934089345,-0.141835121,-0.000345697,-0.000228907,-0.000311439,0.002910004
2018-04-17 11:34:00,-1,0.162425273,2.304708288,7.286977342,0.000175059,0.000116836,0.000472212,0.002331853
2018-04-17 11:36:00,-1,0.152806708,3.065416978,12.6439241,-7.28257E-05,0.000847232,0.000165513,0.001874191
2018-04-17 11:38:00,-1,0.182077648,4.013946782,20.62278614,-5.82134E-05,-8.25501E-05,-4.86734E-06,0.001713499
2018-04-17 11:41:00,-1,0.1881136,4.024112739,20.78743727,0.000920124,5.33575E-05,0.000890914,0.004512991
2018-04-17 11:43:00,-1,0.189442933,4.14580377,21.67777096,-2.43381E-05,-0.000170562,0.001090348,0.004118011
2018-04-17 11:44:00,-1,0.189498973,4.15399801,21.71910671,-6.83411E-05,0.000355335,0.000929712,0.003967095
2018-04-17 11:45:00,-1,0.189429581,4.151070149,21.71742262,9.73511E-05,0.000345596,0.001722919,0.004186096
2018-04-17 11:49:00,-1,0.184907785,4.312724071,22.33188347,0.000423705,8.27549E-05,0.001285135,0.005247827
2018-04-17 11:52:00,-1,0.211724659,4.306953728,22.24474349,0.000370197,0.001309614,0.003437324,0.002969758
2018-04-17 11:53:00,-1,0.206458432,4.796045312,25.0703868,0.000223949,0.001261125,0.004420752,0.002950284
2018-04-17 11:54:00,-1,0.206885718,4.751665112,24.77039401,-0.000340806,0.000574173,0.004228443,0.002345156
2018-04-17 11:56:00,-1,0.210957449,4.763049081,24.85834409,0.000652403,0.001012382,0.002861927,0.002691574
2018-04-17 14:13:00,-1,-0.227494597,-0.529988879,0.195574413,0.002098308,0.000424541,0.002020232,-0.014941906
2018-04-17 14:15:00,-2,-0.320859613,-0.386483654,-0.085077242,-0.002107415,-0.002024489,-0.000915108,-0.01972903
2018-04-17 14:17:00,-1,-0.251978954,-0.158431782,-0.503653049,-0.001597437,-0.001334281,-0.000910817,-0.020895624
2018-04-17 14:20:00,-1,-0.211636186,-0.00922393,-0.914991013,8.31013E-05,0.000302559,0.0011166,-0.019999906
2018-04-17 14:23:00,-1,-0.217092088,0.079535104,-1.033035337,0.000297346,0.001595013,0.002526657,-0.018574341
2018-04-17 14:24:00,-1,-0.209904342,0.128706688,-1.04076956,0.000219472,0.001214409,0.002135994,-0.017528653
2018-04-17 14:25:00,-1,-0.211391649,0.219935127,-0.978228124,0.000219439,0.001111631,0.001501746,-0.017945072
2018-04-17 14:28:00,-1,-0.204023739,0.379229866,-0.812491565,0.001297282,0.000726564,0.00142387,-0.019373209
2018-04-17 14:29:00,-1,-0.205816649,0.338857024,-1.006261123,0.000994719,0.00090695,0.001267584,-0.019611572
